12.04687 3.60406 3.53850 3.49662 3.78409 3.93676 3.81237 3.83455 3.85343 3.98756 4.16405 4.47939 4.42895 4.38115 4.42185 4.75426 5.01891 4.91492 4.87800 5.26711 5.32147 6.09601 5.67773 6.09532 6.15133 6.38665 5.79229 6.19119 6.31831 6.20322 6.57187 6.52013 6.93869 6.43051 7.01085 6.87436 7.03452 7.03220 6.90050 6.84285 7.43048 6.63676 7.15788 6.75742 7.29392 7.14976 7.34115 7.65954 7.06368 7.61174 7.75979 7.16373 7.87605 7.06705 7.03516 6.82289 7.11480 7.87736 6.72717 7.32872 7.49585 7.04424 7.28346 7.50191 7.40479 7.95385 7.34208 7.21813 7.59826 7.67471 7.49572 7.94205 7.76312 7.50659 8.86228 8.49182 8.09643 8.09142 7.70705 8.02972 8.50648 9.02002 8.14237 8.66764 9.11390 8.50377 8.58093 9.07101 9.10662 9.51749 9.54033 9.00166 9.02069 9.70890 9.48714 9.73230 9.00149 9.95546 9.62412 9.97302 9.39595 9.45667 9.87024 10.67366 9.66419 9.99125 10.65281 9.53718 9.71488 9.21763 9.24958 9.97448 9.61656 9.29481 9.54649 9.92929 10.31010 9.87662 10.32089 9.22278 9.88288 9.93580 9.87173 9.85985 9.93359 10.68663 10.11317 10.16107 9.74959 10.61933 10.20622 10.30455 10.01091 10.95624 10.06342 9.82010 10.43605 9.68547 9.67049 9.80218 10.27651 9.70210 10.69065 10.75551 10.88301 10.32305 10.09611 9.56033 9.89747 10.89582 10.14896 10.83892 10.32605 10.31480 10.52431 10.42984 11.10536 10.29436 10.31309 9.82236 10.43007 10.76293 10.50860 10.45600 10.54396 10.20975 10.86151 10.18471 10.96249 10.87853 10.79058 10.59764 10.08767 10.61354 10.63771 10.45107 11.08165 10.36157 10.50072 10.16331 10.57595 10.86399 11.46592 11.29338 9.72976 11.10846 10.52425 10.96532 10.25974 10.30767 10.59470 10.84851 10.43342 10.54896 11.20421 10.26848 10.71009 10.95197 10.57080 10.66747 11.18706 11.07035 10.49511 11.65950 11.01554 10.77385 10.79586 10.83419 10.58182 11.35870 10.72353 11.82969 11.26179 11.05506 11.44457 11.32641 11.08446 11.56627 11.04072 10.87632 11.86559 10.94809 11.66833 11.39746 11.45138 10.69212 11.34582 10.65080 11.07091 11.81724 11.24952 11.59370 11.75229 12.72803 11.97765 10.76506 10.52563 10.96058 11.79654 10.93824 11.07669 11.48654 12.27395 12.12490 11.06402 11.61946 11.72097 11.34801 11.63182 12.11307 12.03277 11.58403 12.86938 11.30144 11.84323 11.37129 11.28472 11.50291 11.47832 11.68025 10.86678 11.49412 11.99584 10.80159 11.91211 11.56638 11.94588 12.08014 11.70948 11.96369 11.27611 11.66204 12.55424 11.81741 10.91117 12.04775 12.42115 12.06186 11.76505 12.70690 11.16840 12.92708 11.89999 12.15399 11.32283 11.65730 11.73107 12.59887 11.39537 12.17313 11.80260 12.18143 11.81690 12.06442 12.32774 11.90183 12.57362 14.32664 11.54325 12.50440 12.82487 12.72552 12.36312 11.40599 12.06689 12.76729 11.97748 13.09375 11.70034 12.75986 12.11692 12.16769 11.72203 13.13207 12.45761 11.44171 12.49611 12.44039 12.43081 12.80057 12.22324 12.84259 12.33417 12.67332 11.77277 11.83237 12.91134 12.30178 11.72407 12.16777 11.81922 12.45390 11.54375 12.59362 11.76412 12.42171 12.33531 11.91700 12.18007 12.62364 12.00916 12.07017 12.56371 12.24402 12.03445 11.81008 12.43195 12.54560 11.81084 13.87235 12.49499 12.49432 12.70039 11.76655 12.35251 11.83374 12.89327 12.60905 12.00451 11.96988 12.34311 12.65107 12.49661 11.56887 12.84303 12.29060 11.79148 12.49780 12.98964 12.06390 12.53283 12.44234 12.66567 12.83589 12.07363 12.14521 11.95787 12.21103 12.58960 11.94262 12.91301 12.02890 12.20370 11.94837 11.90662 11.79771 12.74442 12.30385 11.36743 12.55734 12.12659 12.95166 12.71937 12.12180 12.55403 12.59545 12.32835 12.32412 11.58182 12.29590 12.58090 12.49493 12.09403 13.05148 12.61775 12.62054 12.41045 12.41569 11.80464 11.94847 12.43901 11.36189 12.57415 12.26195 12.57888 11.95714 12.49432 12.29764 12.58281 13.30496 12.00988 12.51765 13.14705 13.51737 12.46610 12.01620 12.74398 12.36550 12.28000 12.07495 13.96428 12.13916 12.01184 11.76460 12.64297 11.96470 12.65307 12.65180 12.38716 12.26182 13.51466 13.81815 12.74767 12.42873 13.19987 14.03017 11.74540 13.37084 12.79444 12.84474 11.71730 11.87029 12.81436 12.42947 12.57543 12.20203 12.94136 12.78334 12.25947 12.90159 12.45096 13.53913 12.15300 13.47882 13.00247 12.44425 11.96170 13.07278 12.97130 12.41322 12.69107 13.23773 12.90950 13.17141 12.84157 12.54418 12.54506 13.23633 11.47102 12.73517 12.97820 11.89704 12.50814 12.47745 12.80554 12.15189 13.25459 13.13352 12.84273 13.40798 12.47124 13.17587 13.17304 13.00438 12.41264 13.42632 13.29065 11.82369 13.38042 12.72243 12.16434 13.03351 11.88887 12.78841 12.31424 12.97875 12.29465 12.66997 12.18455 12.46844 12.41895 12.51730 13.87362 11.67276 12.29705 12.22702 12.89124 12.61078 12.44356 11.86718 13.28144 12.75933 12.93854 12.59286 12.04665 13.18189 12.71072 13.37961 12.00405 12.62979 12.95812 11.49071 12.40615 12.35806 11.77116 12.40455 12.47558 12.12503 13.34310 12.33666 12.40668 11.79962 12.59064 12.59084 12.61443 12.61924 12.50742 12.34969 13.40693 12.45244 12.27296 12.76456 13.35240 12.55027 13.05414 12.27447 12.35164 13.53678 13.86818 12.22675 12.64921 12.11817 13.61841 12.30944 12.42421 12.58741 12.11983 11.56688 12.57983 12.39049 12.28593 13.23669 14.02538 13.28233 12.27466 13.16300 13.62710 13.25860 12.64835 12.58610 13.25717 12.41702 12.52219 13.22279 12.41531 11.87120 12.75126 12.55178 13.42274 12.77280 12.51848 12.25520 11.91926 12.83705 13.01439 12.63649 12.27473 12.93263 12.37245 12.11433 11.65521 13.32799 13.12221 12.79944 12.12531 12.31843 12.91712 11.93238 12.53437 12.06684 11.92703 11.70651 12.81621 12.84634 12.85195 12.59807 13.02888 12.51608 12.80101 12.83810 12.88742 13.40932 12.16120 12.79016 13.14374 12.43644 12.79164 12.45105 12.22416 12.24097 13.25878 12.06996 13.85639 12.47761 12.98058 13.10274 12.98234 12.51091 12.32620 12.32697 12.44818 12.41783 12.99351 11.75963 13.90930 12.10377 12.36243 12.31449 12.21246 12.69251 12.26393 13.05042 12.08591 13.21663 12.29668 12.32108 12.08875 13.67813 13.28410 13.33145 12.54653 12.75399 13.11695 12.00333 13.12966 12.52676 12.65339 12.65740 13.36826 11.97188 12.79541 12.48208 12.65833 13.05433 13.05136 12.21693 12.96766 13.74657 12.75477 13.25793 11.80481 12.13677 12.18669 12.88853 12.57341 13.02588 13.09149 12.70076 13.21874 12.71156 12.73407 12.77586 13.00192 13.03160 12.78413 12.45056 13.45125 12.17324 12.04509 12.35780 12.70694 12.21017 12.27104 12.91215 12.70279 12.74802 12.91481 12.50009 12.53348 13.33238 12.76486 12.20475 12.51739 12.17369 12.82835 12.02087 12.32464 12.79806 12.37920 12.55118 13.08670 12.70033 12.49860 12.13015 12.37385 12.39902 13.11419 13.05858 12.60745 12.85927 12.06489 13.72354 13.36133 12.48614 12.73764 12.55198 13.04284 13.83629 11.55322 12.76247 12.99538 12.34907 14.23214 12.98549 12.32918 12.48097 13.12915 12.49231 12.44566 11.77827 12.71299 13.10375 12.27589 13.21456 13.09412 11.99991 12.96133 12.57190 11.98470 13.56840 12.36426 12.65694 12.62408 12.63043 12.50719 12.61384 12.74235 13.70972 12.53853 13.07711 13.27444 13.38016 12.20716 13.99752 11.89370 12.60393 14.14522 12.97760 12.90507 12.15382 12.92903 13.41819 12.45053 12.80647 12.99743 12.65865 13.32357 12.93909 12.42022 12.62601 12.94996 13.28019 12.92448 12.63173 13.15900 12.33652 13.04796 12.34338 12.02500 12.80945 12.26777 13.56685 13.65715 12.56973 12.47499 13.07911 13.12297 12.99421 12.86319 12.68180 12.04266 12.21587 12.84144 12.89352 12.42612 12.27800 12.01569 12.82248 11.56538 13.22601 13.20440 12.58557 12.21041 14.26018 12.60594 12.25759 12.42373 12.46516 11.59552 12.65353 13.21428 13.96695 12.97845 12.82656 12.15504 13.48833 12.83464 12.93410 12.36821 12.85584 12.72308 12.85149 12.79155 12.92996 12.35734 13.21814 14.11307 13.44875 13.81394 12.81968 11.81303 12.34242 12.71458 13.37981 12.32044 14.11746 12.49301 13.22622 12.21603 13.37997 13.10477 12.97016 12.65736 12.69594 12.73343 13.01609 12.19551 13.13172 12.81225 13.26894 13.63278 13.10340 13.60236 12.60507 13.00047 13.11479 12.27917 13.32103 13.31434 13.06032 12.46241 12.87555 12.39383 13.10491 13.11035 13.49901 12.99477 12.60736 12.09265 12.72468 12.84203 12.61301 12.54608 12.99656 13.08698 12.50739 12.22665 12.89178 12.37358 12.23624 12.44159 13.03365 12.54459 13.24014 12.43544 13.58609 12.73905 12.45108 13.52372 11.81067 12.97450 12.40277 12.66711 12.24013 12.41356 12.53195 12.48573 12.48938 13.32577 12.50054 13.00833 12.77165 12.47925 13.71852 12.58940 12.72027
19.95800 5.67306 5.73274 5.74204 5.75128 5.87569 5.88743 5.75028 5.77459 5.68295 5.92032 6.22767 5.62262 5.70984 5.88899 6.10630 6.00598 6.29369 6.09163 6.44639 6.21168 6.52151 6.72587 6.50299 6.72199 7.02582 7.11478 7.54401 7.47758 7.66609 7.38058 7.16993 7.68859 7.22463 7.68990 7.69435 7.93595 7.84309 8.07858 8.16241 8.16324 8.61766 8.54363 8.71989 8.56273 8.79366 8.84441 8.31149 8.65213 8.26300 8.48964 9.10042 8.91562 8.55602 8.51840 9.25452 8.85949 9.12860 8.72004 9.79216 9.62711 9.94210 9.68276 9.97843 9.76531 9.49695 10.61360 10.59913 10.91551 10.85223 10.57048 11.13021 10.68620 10.42265 10.80016 10.81115 11.15738 11.34927 11.60835 11.06299 10.87308 11.37316 11.99141 11.54287 11.38286 11.40278 11.95100 11.01988 11.30874 11.31420 11.93655 11.49636 12.30598 12.01056 11.74582 12.31584 12.36446 13.78036 14.98414 14.64783 13.43620 14.77697 14.76071 15.36163 14.57489 15.75654 15.11426 15.87991 14.42408 14.95519 17.10929 15.79459 15.39145 17.07683 15.87416 18.03386 18.39894 15.75022 15.52530 16.01909 16.83614 18.88589 16.35534 16.49532 17.46750 16.48241 17.65940 17.78591 16.85971 16.22641 16.17034 17.73335 17.46585 18.60478 17.29495 16.33559 17.07954 15.95348 17.08361 16.85746 16.55170 17.16949 16.58589 16.81979 17.51336 16.34748 18.27317 17.53100 16.98317 17.27123 17.93713 17.27827 17.60771 17.45797 19.03280 17.96802 18.41827 17.80215 19.72312 17.68247 19.22752 18.16145 18.71907 17.02211 17.19573 17.40262 15.98144 18.24487 17.01080 17.29860 16.66098 17.28751 17.54456 16.49049 18.89976 18.24994 18.22791 17.77104 18.96860 18.70558 17.52679 18.41287 18.30637 16.94866 16.50275 18.95748 16.96970 15.86647 17.86362 18.16902 18.75423 16.19101 19.74219 18.81636 18.24918 17.68112 18.48022 16.96867 18.25889 17.03180 18.90896 19.99564 17.26095 16.18892 17.58232 17.84762 19.15630 16.78452 17.47285 17.30793 19.73318 19.27262 19.79132 19.08581 17.69364 17.53818 17.93450 18.28904 18.85527 18.48340 18.84095 17.08994 17.32970 19.70668 17.74894 16.59176 17.44633 19.53104 18.10438 17.57811 17.85964 17.97461 19.90326 18.32908 17.98820 17.41172 18.39391 17.44929 17.50927 18.51382 18.88653 17.27824 17.52459 17.81265 17.68857 17.80203 18.72731 16.88547 17.82938 18.75435 18.72943 16.91377 17.08473 17.92145 18.28979 16.75707 17.58397 19.87135 17.55455 18.62252 17.86232 19.38650 17.69606 16.55188 17.63100 16.88370 20.04060 17.42522 18.00223 16.39902 18.20033 17.25414 16.03362 17.70299 20.27204 18.16307 18.34226 17.57085 17.43592 18.40827 18.68198 17.90251 19.27149 18.84346 15.87596 17.84013 16.04690 18.11032 18.03125 18.63593 16.94442 17.03597 16.36622 17.86197 18.15934 16.88548 16.23029 18.35675 16.15346 17.14565 17.77853 17.66358 17.60697 17.01886 17.29673 16.79240 18.00426 16.37062 18.51643 17.98211 16.86981 17.88362 17.40379 17.25283 17.16840 17.04808 17.48681 18.12876 19.03132 19.32308 19.00167 18.64424 17.67339 18.96022 17.92784 17.05545 17.99605 18.58456 17.22242 18.10976 18.05018 19.03499 17.95016 19.63570 15.81453 17.55586 17.80827 18.33667 17.18971 18.55802 18.51089 17.42005 18.62479 17.74061 18.05846 18.98195 17.61360 17.45726 18.38777 18.48928 19.57190 17.03771 18.92309 17.25734 18.26715 17.91969 17.87120 18.50332 18.41453 19.87073 19.24249 19.48614 17.60198 19.19918 17.76506 17.45558 17.97944 17.36683 17.62973 18.35753 18.17424 20.57497 17.88428 16.89954 19.33399 17.54488 17.46983 18.24913 19.25587 19.08182 18.28013 17.81189 16.78143 16.48733 16.19654 17.26735 18.77578 19.82570 17.49279 18.10665 18.63338 17.98401 20.31366 16.83307 18.68061 18.42795 18.68638 16.87741 18.88861 17.13303 16.90500 17.09994 18.14103 18.33587 19.97268 17.98974 18.55372 18.97382 17.79013 16.82992 17.76468 18.58081 18.04185 17.80619 17.82708 18.93248 18.41973 19.09129 16.67090 16.04564 17.46500 20.99177 18.17879 18.93908 20.01240 17.33506 17.48347 17.31911 18.59023 18.37927 17.57623 19.94657 18.17828 17.44524 17.14158 17.27282 17.58372 19.34943 18.08129 18.74605 19.11951 17.93252 18.48945 18.25359 17.51940 15.87057 16.94696 19.17527 18.16707 18.80870 17.15630 16.95379 16.73277 17.95385 17.09033 17.22954 17.95661 16.92281 19.43081 17.57778 17.18425 17.73059 17.63701 17.95775 18.56137 17.30770 16.40005 18.15771 20.50927 18.32280 17.41070 17.91840 18.42059 17.56352 17.17019 16.41426 17.41110 17.41514 18.44111 17.48300 17.59611 18.44170 17.44831 17.40166 16.59246 17.70856 17.62771 17.19900 18.79369 18.47661 19.04689 18.15045 17.74354 17.44919 16.79304 18.74099 18.33844 18.16237 17.44300 18.23216 16.73287 17.63917 16.51538 16.77955 17.76694 18.53544 18.35732 17.13389 18.07827 17.57898 16.55913 16.48691 17.96627 20.19115 17.14001 16.98798 16.15208 17.71941 16.79092 17.27318 16.46382 16.89215 17.07849 17.12884 17.73330 16.16775 17.89969 16.06586 16.31029 17.08372 17.29676 17.83932 17.49671 16.90581 18.54350 17.50521 16.38133 19.65006 17.17874 18.46392 17.00309 17.14894 15.59309 17.87548 16.53021 16.11747 16.92622 16.71385 18.27384 17.84279 17.29938 16.74121 16.88139 16.49586 17.33501 18.61491 16.58795 15.99584 16.90755 16.03275 16.70024 17.36841 16.26157 17.21920 17.32762 16.23167 16.16283 16.20804 17.49171 16.25626 17.90824 16.58097 15.42675 15.99474 17.32950 16.65581 15.72026 15.28169 16.20766 16.92085 16.25264 16.57570 15.14630 16.31229 16.75932 17.48865 16.46355 15.87467 16.95687 16.34034 16.71205 17.35155 17.25049 16.38458 16.77324 16.84807 16.62327 16.41826 16.46181 17.60637 16.74024 17.72336 16.68520 15.57859 16.30843 15.91343 17.54419 17.12535 16.97579 17.67391 16.68565 17.24950 17.07549 16.58204 16.06746 17.04318 17.14425 16.92187 16.71059 16.94376 15.53627 18.45431 15.06112 16.72669 15.87018 16.95516 17.12947 16.70030 16.27347 16.57750 17.55886 17.31530 16.83469 16.79399 16.43651 17.01962 15.91277 16.96728 16.66293 16.48441 15.64869 16.63280 16.35694 17.69644 16.13162 17.61279 15.86916 17.40796 16.72134 17.56650 17.12438 17.77602 16.60166 16.77053 16.45008 16.69184 17.07611 15.37455 16.07925 17.16739 16.47174 16.61183 16.77237 14.99146
