0,2.5625,60
0.266927083333333,2.90625,64
0.266927083333333,0.25,67
0.25390625,0.229166666666667,72
0.240885416666667,0.5,76
0.2734375,0.78125,67
0.2734375,0.354166666666667,72
0.266927083333333,1.25,76
0.247395833333333,2.69791666666667,60
0.279947916666667,2.60416666666667,64
0.247395833333333,0.25,67
0.25390625,0.177083333333333,72
0.266927083333334,0.395833333333333,76
0.2734375,0.864583333333333,67
0.260416666666666,0.46875,72
0.279947916666667,1.08333333333333,76
0.260416666666667,0.09375,60
0.2734375,2.82291666666667,62
0.260416666666666,0.229166666666667,69
0.234375,0.104166666666667,74
0.260416666666667,0.395833333333333,77
0.260416666666667,0.416666666666667,69
0.25390625,0.322916666666667,74
0.240885416666666,1.38541666666667,77
0.25390625,3.02083333333333,60
0.2734375,2.82291666666667,62
0.279947916666668,0.729166666666667,69
0.25390625,0.395833333333333,74
0.260416666666666,0.5,77
0.279947916666666,0.947916666666667,69
0.240885416666668,0.385416666666667,74
0.266927083333332,1.26041666666667,77
0.25390625,2.65625,59
0.260416666666668,2.59375,62
0.260416666666666,0.583333333333333,67
0.25390625,0.385416666666667,74
0.260416666666666,0.447916666666667,77
0.260416666666668,0.635416666666667,67
0.260416666666666,0.364583333333333,74
0.247395833333334,1.20833333333333,77
0.2734375,0.09375,59
0.240885416666666,2.64583333333333,62
0.260416666666666,0.489583333333333,67
0.247395833333334,0.333333333333333,74
0.25390625,0.4375,77
0.266927083333334,1.33333333333333,67
0.247395833333332,0.385416666666667,74
0.260416666666668,0.541666666666667,77
0.260416666666666,0.1875,60
0.260416666666666,2.85416666666667,64
0.266927083333334,0.447916666666667,67
0.260416666666666,0.354166666666667,72
0.247395833333336,0.427083333333333,76
0.247395833333332,0.96875,67
0.279947916666668,0.322916666666667,72
0.227864583333332,1.30208333333333,76
0.260416666666668,2.52083333333333,60
0.247395833333332,2.60416666666667,64
0.25390625,0.739583333333333,67
0.240885416666668,0.447916666666667,72
0.266927083333332,0.520833333333333,76
0.266927083333332,0.854166666666667,67
0.279947916666668,0.34375,72
0.240885416666668,1.40625,76
0.266927083333332,2.55208333333333,60
0.266927083333332,2.84375,64
0.260416666666668,0.708333333333333,67
0.2734375,0.354166666666667,72
0.240885416666668,0.46875,76
0.266927083333332,0.8125,67
0.2734375,0.3125,72
